"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.499097282E2,1.036370077E0,9.167776331E-1,-3.146954507E0
2.499197142E2,5.054627763E-1,7.701445211E-1,-2.420579465E0
2.499296992E2,-1.123029029E-2,5.470134562E-1,-1.720698742E0
2.499396852E2,-4.080286120E-1,3.897338802E-1,-1.302024068E0
2.499496712E2,-6.155828040E-1,3.594669378E-1,-1.227259814E0
2.499596572E2,-5.881684989E-1,4.347754209E-1,-1.419599295E0
2.499696432E2,-4.355509809E-1,6.059395029E-1,-1.591477030E0
2.499796282E2,-3.188422741E-1,8.023926464E-1,-1.592174018E0
2.499896142E2,-1.684713661E-1,9.086995585E-1,-1.545971074E0
2.499996002E2,-8.158064514E-2,9.265595864E-1,-1.407157005E0
2.500095862E2,-6.531968459E-2,9.385598271E-1,-1.206989272E0
2.500195722E2,-1.469215990E-1,9.387906459E-1,-1.083231783E0
2.500295572E2,-2.243471396E-1,8.840168533E-1,-9.108067489E-1
2.500395432E2,-2.345647470E-1,8.232882562E-1,-7.148607051E-1
2.500495292E2,-1.437294578E-1,9.018567082E-1,-5.582863033E-1
2.500595152E2,7.827539686E-2,1.122414267E0,-5.070436442E-1
2.500695012E2,2.669077067E-1,1.357162580E0,-5.307897717E-1
2.500794862E2,3.774880199E-1,1.532419275E0,-6.779712063E-1
2.500894722E2,4.903322288E-1,1.640479767E0,-8.496466273E-1
2.500994582E2,4.198163794E-1,1.787528470E0,-9.570126164E-1
2.501094442E2,2.667022136E-1,1.843304183E0,-9.671300536E-1
2.501194302E2,-1.675110340E-2,1.771253622E0,-8.628987569E-1
2.501294152E2,-3.153002502E-1,1.613841899E0,-6.746686989E-1
2.501394012E2,-5.448845216E-1,1.409190082E0,-5.129341292E-1
2.501493872E2,-7.518922182E-1,1.204117996E0,-2.965935820E-1
2.501593732E2,-7.861673538E-1,9.552692690E-1,3.612643719E-2
2.501693592E2,-5.348317326E-1,6.830767027E-1,3.427228510E-1
2.501793442E2,-3.358242329E-1,5.723886180E-1,4.823134303E-1
2.501893302E2,-3.807953512E-1,4.839073813E-1,6.963478357E-1
2.501993161E2,-5.299287326E-1,2.024355760E-1,1.044440185E0
2.502093021E2,-7.835701668E-1,-8.680045456E-3,1.344522800E0
2.502192881E2,-9.563722001E-1,-7.678037345E-2,1.436345136E0
2.502292731E2,-1.036667043E0,-1.406708524E-2,1.310213093E0
2.502392591E2,-9.400267473E-1,2.939519562E-1,1.083176234E0
2.502492451E2,-6.815529183E-1,5.038713835E-1,7.720178229E-1
2.502592311E2,-3.194187000E-1,7.021009111E-1,6.735928112E-1
2.502692171E2,-6.206921741E-2,7.128450237E-1,8.405565459E-1
2.502792021E2,1.517284488E-1,3.813615444E-1,1.451146193E0
2.502891881E2,1.766858270E-1,-1.446209389E-1,2.532064818E0
2.502991741E2,-1.329136437E-1,-9.952229282E-1,4.065377254E0
2.503091601E2,-8.847985529E-1,-2.104915774E0,5.617441127E0
2.503191461E2,-1.772120326E0,-3.150152349E0,6.782542700E0
2.503291311E2,-2.359003460E0,-3.839198767E0,7.328921149E0
2.503391171E2,-2.465707691E0,-4.063509654E0,7.034990389E0
2.503491031E2,-2.032165009E0,-3.866897027E0,6.019786867E0
2.503590891E2,-1.316116150E0,-3.396537353E0,4.454742175E0
2.503690751E2,-7.263373277E-1,-2.741434899E0,2.533076971E0
2.503790601E2,-2.404489828E-1,-1.932800935E0,7.780042022E-1
2.503890461E2,2.071032621E-1,-1.150112016E0,-5.747620028E-1
2.503990321E2,6.407245888E-1,-5.005973082E-1,-1.554473510E0
2.504090181E2,9.338217551E-1,1.806818873E-2,-2.184122742E0
2.504190041E2,9.847835286E-1,4.041175190E-1,-2.512807013E0
2.504289891E2,1.003673690E0,4.889790369E-1,-2.685812675E0
2.504389751E2,9.131424192E-1,4.692590097E-1,-2.524415490E0
2.504489611E2,6.098651042E-1,2.842813924E-1,-2.082713896E0
2.504589471E2,3.049086881E-1,1.564861089E-4,-1.736284495E0
2.504689331E2,-4.452391595E-2,-1.734855728E-1,-1.568216221E0
2.504789181E2,-5.376779013E-1,-2.285001245E-1,-1.262264171E0
2.504889041E2,-9.043846057E-1,-3.918211900E-1,-6.987662441E-1
2.504988901E2,-8.586373061E-1,-6.235830376E-1,-1.946426994E-1
2.505088761E2,-6.176342265E-1,-5.641780309E-1,-1.498910344E-1
2.505188621E2,-1.630673694E-1,-3.043475016E-1,-6.573188406E-1
2.505288471E2,3.202856228E-1,6.146154553E-2,-1.477338796E0
2.505388331E2,6.243197867E-1,4.166931988E-1,-2.322079024E0
2.505488191E2,6.873423927E-1,6.718459556E-1,-2.959137263E0
2.505588051E2,3.834004685E-1,7.197743397E-1,-3.170122930E0
2.505687911E2,-3.558560628E-2,6.046314807E-1,-3.015037814E0
2.505787761E2,-5.114080060E-1,6.737458621E-1,-2.658578684E0
2.505887621E2,-6.339618453E-1,5.668768132E-1,-2.402477655E0
2.505987481E2,-5.149656712E-1,9.587935321E-2,-2.335205439E0
2.506087341E2,-4.732178305E-1,-2.436971842E-1,-2.329244787E0
2.506187201E2,-4.193278446E-1,-3.634024794E-1,-2.450854009E0
2.506287051E2,-1.225324240E-1,-2.869942812E-1,-2.506335899E0
2.506386911E2,3.999368329E-1,5.410121664E-2,-2.143255382E0
2.506486771E2,8.715954669E-1,3.863231993E-1,-1.533552758E0
2.506586631E2,9.876895948E-1,6.597048701E-1,-1.083170972E0
2.506686491E2,8.105405952E-1,6.957835793E-1,-7.614712000E-1
2.506786341E2,8.350004485E-1,1.818099613E-1,-2.994709969E-1
2.506886201E2,1.056857917E-1,3.684266263E-1,-4.755780226E-1
2.506986061E2,-3.437591969E-1,6.944429590E-1,-1.100264137E0
2.507085921E2,-3.613915488E-2,5.074111417E-1,-1.466732531E0
2.507185781E2,1.113025539E-1,3.504764052E-1,-1.357836326E0
2.507285631E2,-2.259934232E-2,3.558780630E-1,-8.090160799E-1
2.507385491E2,-8.385601602E-2,3.012912351E-1,-4.100944698E-2
2.507485351E2,-5.767247669E-2,2.243291594E-1,7.041544533E-1
2.507585211E2,-4.806999642E-2,1.400524362E-1,1.296154048E0
2.507685071E2,1.422377600E-1,8.349648535E-2,1.714058059E0
2.507784921E2,3.920919161E-1,1.405405325E-1,1.923697112E0
2.507884781E2,5.439196213E-1,3.210838408E-1,1.922100238E0
2.507984641E2,6.622471663E-1,5.583930150E-1,1.779444548E0
2.508084501E2,7.902471024E-1,7.814778869E-1,1.572523865E0
2.508184361E2,9.814842372E-1,9.799502201E-1,1.373079432E0
2.508284211E2,1.038115398E0,1.226625976E0,1.227815884E0
2.508384071E2,1.130170964E0,1.551247309E0,1.103292995E0
2.508483931E2,1.411250348E0,1.707481403E0,1.054216729E0
2.508583791E2,1.723321218E0,1.605777127E0,1.185111914E0
2.508683651E2,1.861569130E0,1.266619177E0,1.484028010E0
2.508783501E2,1.448271556E0,7.426810994E-1,2.128378311E0
2.508883361E2,5.396013429E-1,1.011970304E-2,3.235873700E0
2.508983221E2,-5.058128784E-1,-1.033416722E0,4.656055378E0
2.509083081E2,-1.433074204E0,-2.072724805E0,6.090902458E0
2.509182941E2,-2.044887673E0,-2.770962753E0,7.012558715E0
2.509282791E2,-2.285287759E0,-3.126255656E0,7.235178003E0
2.509382651E2,-2.296122649E0,-3.160941924E0,6.837560906E0
2.509482511E2,-1.969167692E0,-3.127945502E0,5.962758388E0
2.509582371E2,-1.396077116E0,-3.172635771E0,4.547090176E0
2.509682231E2,-7.704368088E-1,-3.128200732E0,2.767686558E0
2.509782081E2,5.340371691E-2,-2.986830553E0,1.036882074E0
2.509881941E2,9.320432514E-1,-2.645947528E0,-3.068285483E-1
2.509981801E2,1.646668021E0,-2.121532391E0,-1.061162637E0
2.510081661E2,2.200214133E0,-1.533509196E0,-1.312690558E0
2.510181521E2,2.643902172E0,-1.039027856E0,-1.488325129E0
2.510281371E2,2.923043278E0,-6.626506242E-1,-1.823669379E0
2.510381231E2,2.975379366E0,-3.397553891E-1,-2.222854698E0
2.510481091E2,2.833546087E0,-9.157529086E-2,-2.690072957E0
2.510580951E2,2.515414286E0,9.857557744E-2,-3.187542955E0
2.510680811E2,2.211919966E0,2.587270866E-1,-3.633826427E0
2.510780661E2,1.950873801E0,4.193864994E-1,-4.004232336E0
2.510880521E2,1.779826371E0,5.742724447E-1,-4.231558047E0
2.510980381E2,1.708961626E0,6.778257568E-1,-4.318406156E0
2.511080241E2,1.609144831E0,7.248245068E-1,-4.243707392E0
2.511180101E2,1.372105140E0,8.060029366E-1,-4.057711555E0
2.511279951E2,1.126772416E0,8.973075014E-1,-3.875148033E0
2.511379811E2,8.466663015E-1,9.710813827E-1,-3.630164900E0
2.511479671E2,5.490613704E-1,1.001075699E0,-3.380800449E0
2.511579531E2,2.247243398E-1,1.004339907E0,-3.076297923E0
2.511679391E2,-4.289030256E-1,9.610324310E-1,-2.580317795E0
2.511779241E2,-1.136569207E0,6.778371589E-1,-1.995596815E0
2.511879101E2,-1.573446848E0,3.396638802E-1,-1.793026460E0
2.511978965E2,-1.512954040E0,2.483078599E-1,-2.143613232E0
2.512078825E2,-1.295965329E0,4.493042900E-1,-2.612498531E0
2.512178685E2,-1.167268112E0,7.813928830E-1,-2.513413954E0
2.512278535E2,-9.963677399E-1,9.683413044E-1,-1.840469599E0
2.512378395E2,-9.891190197E-1,9.750347583E-1,-8.036366415E-1
2.512478255E2,-1.258100515E0,9.232428995E-1,2.559501708E-1
2.512578115E2,-1.492930250E0,8.062216955E-1,7.844010562E-1
2.512677975E2,-1.551787300E0,7.692170797E-1,8.196843249E-1
2.512777825E2,-1.605650681E0,8.759234297E-1,5.710841042E-1
2.512877685E2,-1.693158210E0,1.097225778E0,2.628188950E-1
2.512977545E2,-1.670732676E0,1.286049767E0,2.630720794E-2
2.513077405E2,-1.606341383E0,1.473019457E0,-1.254543507E-1
2.513177265E2,-1.476212037E0,1.633614990E0,-2.254201037E-1
2.513277115E2,-1.335537530E0,1.703062516E0,-1.629864585E-1
2.513376975E2,-1.350295172E0,1.734115763E0,1.129851633E-1
2.513476835E2,-1.334024563E0,1.589462079E0,5.094678998E-1
2.513576695E2,-1.375308683E0,1.276699484E0,9.556835443E-1
2.513676555E2,-1.400743925E0,8.662125932E-1,1.386446167E0
2.513776405E2,-1.323797198E0,4.257114326E-1,1.847852293E0
2.513876265E2,-1.343423962E0,1.816385648E-1,2.270093769E0
2.513976125E2,-1.282101727E0,9.315995939E-2,2.536699321E0
2.514075985E2,-1.099572850E0,1.357453772E-1,2.520413656E0
2.514175845E2,-8.160876294E-1,5.193907709E-1,2.204659333E0
2.514275695E2,-3.765609804E-1,1.138031815E0,1.789932114E0
2.514375555E2,7.601559419E-2,1.695707011E0,1.437332731E0
2.514475415E2,5.074643514E-1,2.084171315E0,1.076861826E0
2.514575275E2,9.259504527E-1,2.241596925E0,6.288101560E-1
2.514675135E2,1.017439205E0,2.158253783E0,4.761370164E-1
2.514774985E2,6.777333708E-1,1.551452546E0,1.284961892E0
2.514874845E2,-1.704097912E-2,3.373855126E-1,2.852594562E0
2.514974705E2,-1.062854967E0,-1.060311136E0,4.878412710E0
2.515074565E2,-2.036725253E0,-2.364637545E0,7.066964133E0
2.515174425E2,-2.763742319E0,-3.412101179E0,8.476583986E0
2.515274275E2,-3.143987045E0,-3.986277875E0,8.429109272E0
2.515374135E2,-3.076929130E0,-4.142666336E0,6.899997475E0
2.515473995E2,-2.797680436E0,-3.851252217E0,4.543456131E0
2.515573855E2,-2.254782250E0,-3.392365364E0,2.347955877E0
2.515673715E2,-1.502204373E0,-2.954565032E0,6.608084589E-1
2.515773565E2,-9.287674219E-1,-2.460760946E0,-4.800745314E-1
2.515873425E2,-4.601407155E-1,-1.991739991E0,-1.219834435E0
2.515973285E2,-2.203464746E-2,-1.621004884E0,-1.632802811E0
2.516073145E2,3.180595878E-1,-1.327903113E0,-1.766328658E0
2.516173005E2,5.940464490E-1,-1.157477535E0,-1.673478382E0
2.516272855E2,7.928393193E-1,-1.116504194E0,-1.471780432E0
2.516372715E2,9.367701405E-1,-1.205866752E0,-1.356387970E0
2.516472575E2,1.108496286E0,-1.313190934E0,-1.402830065E0
2.516572435E2,1.370208011E0,-1.325726049E0,-1.357952685E0
2.516672295E2,1.616558369E0,-1.248941582E0,-1.261844925E0
2.516772145E2,1.837754444E0,-1.146528039E0,-1.299501579E0
2.516872005E2,1.962463860E0,-9.974787109E-1,-1.580158575E0
2.516971865E2,1.972880967E0,-8.424532364E-1,-2.082586427E0
2.517071725E2,1.914493302E0,-6.832933420E-1,-2.726018130E0
2.517171585E2,1.817182770E0,-4.685819753E-1,-3.319804634E0
2.517271435E2,1.775077555E0,-2.913964306E-1,-3.839286475E0
2.517371295E2,1.686251479E0,-1.157564512E-1,-4.266799216E0
2.517471155E2,1.631142494E0,3.420094907E-2,-4.292376106E0
2.517571015E2,1.628003124E0,-4.192453623E-3,-4.067823145E0
2.517670875E2,1.631145272E0,-1.103830062E-1,-4.123993837E0
2.517770725E2,1.634500697E0,-1.634441493E-1,-4.672109494E0
2.517870585E2,1.439596627E0,-2.937436491E-2,-5.277155396E0
2.517970445E2,1.154554073E0,1.690340875E-1,-5.444178772E0
2.518070305E2,9.945407043E-1,3.541450945E-1,-5.036137260E0
2.518170165E2,8.563423470E-1,6.812085173E-1,-3.970219082E0
2.518270015E2,1.043352237E0,7.630576958E-1,-3.061918450E0
2.518369875E2,1.053897764E0,9.106975521E-1,-2.516547477E0
2.518469735E2,1.204180927E0,1.080956777E0,-2.191904216E0
2.518569595E2,1.338502800E0,1.274848402E0,-1.808243254E0
2.518669455E2,1.369978800E0,1.511658443E0,-1.136313391E0
2.518769305E2,1.415470869E0,1.493789060E0,-2.703126866E-1
2.518869165E2,1.182139775E0,1.407971230E0,4.063674545E-1
2.518969025E2,7.706554216E-1,1.337817944E0,8.065269202E-1
2.519068885E2,1.935861806E-1,1.162720440E0,1.233209941E0
2.519168745E2,-3.948301671E-1,7.974188586E-1,1.755917106E0
2.519268595E2,-8.378302085E-1,3.747765563E-1,2.294923970E0
2.519368455E2,-1.075071920E0,1.001800534E-1,2.753640962E0
2.519468315E2,-1.023807042E0,3.633021265E-3,2.882179134E0
2.519568175E2,-7.806130837E-1,-7.656197995E-2,2.877089717E0
2.519668035E2,-6.003237639E-1,-8.197854817E-2,2.904661093E0
2.519767885E2,-3.381246006E-1,2.425264254E-2,3.025928253E0
2.519867745E2,-9.058963303E-3,1.647710288E-1,3.102944854E0
2.519967605E2,2.594825285E-1,2.591060592E-1,3.139528543E0
2.520067465E2,4.738301071E-1,3.368409906E-1,3.019710909E0
2.520167325E2,5.606043588E-1,5.702254406E-1,2.828399953E0
2.520267175E2,5.843291074E-1,9.401980707E-1,2.622638188E0
2.520367035E2,6.442872973E-1,1.172748854E0,2.399009086E0
2.520466895E2,6.883614893E-1,1.254539999E0,2.066734040E0
2.520566755E2,7.944845796E-1,1.257280881E0,1.576121072E0
2.520666615E2,8.223738979E-1,1.181310932E0,1.461277664E0
2.520766465E2,6.913098747E-1,9.085425608E-1,2.245919040E0
2.520866325E2,2.871524849E-1,2.266787899E-1,3.535845804E0
2.520966185E2,-3.924950816E-1,-6.923891245E-1,5.129035483E0
2.521066045E2,-9.908416826E-1,-1.574789223E0,6.772593663E0
2.521165895E2,-1.280470061E0,-2.305177209E0,7.759663891E0
2.521265755E2,-1.408085835E0,-2.825571654E0,7.651776330E0
2.521365615E2,-1.487494532E0,-3.078398827E0,6.532515759E0
2.521465475E2,-1.625446137E0,-3.088077139E0,4.810737621E0
2.521565335E2,-1.593505137E0,-2.942132975E0,3.015433670E0
2.521665185E2,-1.268665118E0,-2.769275832E0,1.391543770E0
2.521765045E2,-8.112304205E-1,-2.520840795E0,-1.432006502E-1
2.521864905E2,-3.121143582E-1,-2.117547660E0,-1.476738871E0
2.521964766E2,1.446785340E-1,-1.635919962E0,-2.554136887E0
2.522064626E2,6.587400064E-1,-1.250364502E0,-3.288060100E0
2.522164486E2,1.175038550E0,-9.143567397E-1,-3.708935081E0
2.522264336E2,1.502917148E0,-5.435201834E-1,-3.852602924E0
2.522364196E2,1.700236118E0,-1.897526729E-1,-3.836014373E0
2.522464056E2,1.871211481E0,6.871910959E-2,-3.721329424E0
2.522563916E2,1.983244864E0,3.055820681E-1,-3.608612648E0
2.522663766E2,2.016704386E0,4.651017125E-1,-3.614497871E0
2.522763626E2,1.945738338E0,5.163547504E-1,-3.717037568E0
2.522863486E2,1.680636982E0,4.885059240E-1,-3.831081662E0
2.522963346E2,1.336224140E0,3.926811692E-1,-3.832128899E0
2.523063206E2,9.594205729E-1,2.409228265E-1,-3.730969729E0
2.523163056E2,5.445507917E-1,1.012591571E-1,-3.564844485E0
2.523262916E2,2.213490894E-1,-2.437660351E-2,-3.428567523E0
2.523362776E2,7.033844115E-2,-1.021137276E-1,-3.331344114E0
2.523462636E2,2.796699492E-2,-1.088482583E-1,-3.204389952E0
2.523562496E2,1.065035431E-1,-7.331385165E-2,-3.068289576E0
2.523662346E2,2.507580443E-1,-1.459698915E-2,-2.954291090E0
2.523762206E2,3.892096042E-1,7.532222405E-2,-2.776934515E0
2.523862066E2,5.545717864E-1,2.692119482E-1,-2.476369504E0
2.523961926E2,5.267359702E-1,4.724591178E-1,-2.155107688E0
2.524061786E2,4.495312350E-1,5.716194168E-1,-1.813007566E0
2.524161636E2,4.337964142E-1,5.351389307E-1,-1.406652390E0
2.524261496E2,3.542077328E-1,5.312389840E-1,-1.132098718E0
2.524361356E2,2.668697364E-1,7.200094709E-1,-1.050328331E0
2.524461216E2,2.822607591E-1,1.045655967E0,-1.112071420E0
2.524561076E2,3.196381898E-1,1.313361088E0,-1.125401902E0
2.524660926E2,2.806141832E-1,1.557757453E0,-9.272298235E-1
2.524760786E2,1.766719764E-1,1.798587162E0,-6.142388946E-1
2.524860646E2,3.153544100E-2,1.913659489E0,-3.012760323E-1
2.524960506E2,-1.480510801E-1,1.938197476E0,1.776150227E-2
2.525060366E2,-4.464121840E-1,1.916760122E0,3.176885819E-1
2.525160216E2,-7.562959756E-1,1.817622188E0,5.123540854E-1
2.525260076E2,-1.048601502E0,1.638251978E0,6.543344218E-1
2.525359936E2,-1.325259148E0,1.330293455E0,1.039157225E0
2.525459796E2,-1.446343290E0,8.383151619E-1,1.774433484E0
2.525559656E2,-1.573927051E0,3.397971967E-1,2.680920895E0
2.525659506E2,-1.790097590E0,-2.680933759E-2,3.463749050E0
2.525759366E2,-1.903687648E0,-2.725672267E-1,3.868563484E0
2.525859226E2,-1.820937998E0,-2.853647353E-1,3.854222018E0
2.525959086E2,-1.589910707E0,5.313335627E-2,3.479988522E0
2.526058946E2,-1.282111813E0,6.478027895E-1,2.843874609E0
2.526158796E2,-8.563212240E-1,1.167564420E0,2.140105487E0
2.526258656E2,-4.534268328E-1,1.537035944E0,1.419505740E0
2.526358516E2,2.316867840E-2,1.719902936E0,6.360373145E-1
2.526458376E2,5.007880371E-1,1.644290836E0,-7.730019093E-4
2.526558236E2,7.446077570E-1,1.389579690E0,7.626172543E-2
2.526658086E2,6.278115246E-1,8.159244921E-1,1.252101710E0
2.526757946E2,9.633850582E-2,-2.121736751E-1,3.236047363E0
2.526857806E2,-8.910093923E-1,-1.368709369E0,5.687896568E0
2.526957666E2,-1.873028211E0,-2.405359601E0,7.828939948E0
2.527057526E2,-2.678591364E0,-3.115212897E0,8.693349625E0
2.527157376E2,-3.032948420E0,-3.509229278E0,7.798419237E0
2.527257236E2,-2.937185938E0,-3.518639202E0,5.390504256E0
2.527357096E2,-2.365006650E0,-3.124911674E0,2.866232607E0
2.527456956E2,-1.483493429E0,-2.542465260E0,9.038409609E-1
2.527556816E2,-6.491030641E-1,-1.885895886E0,-5.518186980E-1
2.527656666E2,-1.091798685E-1,-1.196284335E0,-1.603209468E0
2.527756526E2,1.516325545E-1,-5.828981110E-1,-2.309785253E0
2.527856386E2,2.396999545E-1,-1.741958633E-1,-2.737856988E0
2.527956246E2,3.512252508E-1,1.127332945E-1,-2.854931694E0
2.528056106E2,4.714732407E-1,2.566755179E-1,-2.802671619E0
2.528155956E2,5.566458304E-1,1.931252007E-1,-2.688314699E0
2.528255816E2,6.388645895E-1,3.091788366E-2,-2.352890342E0
2.528355676E2,7.679949385E-1,-1.544837299E-1,-1.617136366E0
2.528455536E2,6.749821828E-1,-3.992366289E-1,-9.146296585E-1
2.528555396E2,4.467909374E-1,-6.642508610E-1,-4.982810068E-1
2.528655246E2,7.962034782E-2,-8.489861843E-1,-3.949864340E-1
2.528755106E2,-1.289171084E-1,-9.516226530E-1,-5.630131924E-1
2.528854966E2,-9.504619807E-2,-1.003803498E0,-1.048467747E0
2.528954826E2,-1.790636703E-3,-9.157469152E-1,-1.755317767E0
2.529054686E2,1.621439844E-1,-6.577073881E-1,-2.530241656E0
2.529154536E2,4.628853254E-1,-3.755070198E-1,-3.178147064E0
2.529254396E2,6.836206399E-1,-9.880698100E-2,-3.576900274E0
2.529354256E2,6.679563877E-1,1.060449569E-1,-3.797426258E0
2.529454116E2,4.754235830E-1,1.361047617E-1,-3.829336853E0
2.529553976E2,2.605505408E-1,7.732255653E-2,-3.788126847E0
2.529653826E2,8.721091082E-2,3.635170117E-2,-3.726304820E0
2.529753686E2,1.154170934E-2,7.097218797E-2,-3.645920808E0
2.529853546E2,5.608804571E-2,2.055120885E-1,-3.503274474E0
2.529953406E2,1.887806099E-1,4.417412089E-1,-3.390469404E0
2.530053266E2,2.669380757E-1,6.500301401E-1,-3.206655164E0
2.530153116E2,3.560296521E-1,8.154230203E-1,-2.837485356E0
2.530252976E2,4.811522098E-1,9.258816017E-1,-2.362775061E0
2.530352836E2,3.958207951E-1,1.064540281E0,-1.800671695E0
2.530452696E2,2.303718000E-1,9.834452471E-1,-1.094730332E0
2.530552556E2,-5.830213046E-3,6.703079917E-1,-4.174713171E-1
2.530652406E2,-3.702300904E-1,4.221650232E-1,2.847903925E-1
2.530752266E2,-6.655179526E-1,2.253953992E-1,1.128625472E0
2.530852126E2,-8.293765964E-1,4.807668418E-2,1.871584972E0
2.530951986E2,-8.591001132E-1,-8.318453640E-2,2.161826139E0
2.531051836E2,-5.598690715E-1,-2.162906997E-1,2.203711499E0
2.531151696E2,-1.488698547E-1,-2.373126094E-1,2.122421753E0
2.531251556E2,1.281839406E-1,-2.164067669E-1,2.075907737E0
2.531351416E2,3.403939781E-1,-2.847703658E-1,2.147117468E0
2.531451276E2,4.748337086E-1,-2.861601028E-1,2.185160038E0
2.531551136E2,6.299873467E-1,-1.171641684E-1,2.138044928E0
2.531650986E2,8.673052186E-1,6.490292430E-2,1.889099137E0
2.531750846E2,1.171309854E0,1.986866337E-1,1.544709830E0
2.531850706E2,1.364332875E0,3.780792099E-1,1.329824654E0
2.531950566E2,1.631967537E0,6.544826487E-1,1.136965356E0
2.532050417E2,1.926254977E0,9.692360745E-1,1.021800935E0
2.532150277E2,2.155518748E0,1.190472788E0,1.024312899E0
2.532250137E2,2.258512774E0,1.176036597E0,9.374723911E-1
2.532349997E2,2.282440896E0,8.971520385E-1,9.359246331E-1
2.532449857E2,2.044148000E0,4.227821968E-1,1.450639824E0
2.532549707E2,1.478608957E0,-2.144627139E-1,2.457242677E0
2.532649567E2,5.858807757E-1,-1.000675091E0,3.695210497E0
2.532749427E2,-2.936143891E-1,-1.788895987E0,5.041938867E0
2.532849287E2,-9.228027503E-1,-2.400940129E0,6.016258657E0
2.532949147E2,-1.323547522E0,-2.689034199E0,6.189288293E0
2.533048997E2,-1.507889328E0,-2.681326399E0,5.482655790E0
2.533148857E2,-1.512615925E0,-2.479234639E0,4.031633558E0
2.533248717E2,-1.452351597E0,-2.153444155E0,2.283070495E0
2.533348577E2,-1.195604450E0,-1.850713628E0,6.957362169E-1
2.533448437E2,-6.469572821E-1,-1.587573136E0,-7.907137102E-1
2.533548287E2,5.032128409E-2,-1.197119318E0,-2.035915706E0
2.533648147E2,7.773476330E-1,-6.941969374E-1,-2.785165640E0
2.533748007E2,1.439106630E0,-1.958969271E-1,-2.922877509E0
2.533847867E2,1.941527612E0,1.245875010E-1,-2.593738325E0
2.533947727E2,2.219898492E0,3.060197322E-1,-2.140628228E0
2.534047577E2,2.199828509E0,3.949868725E-1,-1.858083166E0
2.534147437E2,1.888273803E0,3.153590512E-1,-1.731070533E0
2.534247297E2,1.375084589E0,2.529205821E-1,-1.700094908E0
2.534347157E2,8.871406551E-1,2.224216515E-1,-1.929000537E0
2.534447017E2,5.582659477E-1,2.142172770E-1,-2.506366305E0
2.534546867E2,3.708796795E-1,2.459702893E-1,-3.104015479E0
2.534646727E2,2.629258625E-1,3.197858320E-1,-3.465128408E0
2.534746587E2,1.802346118E-1,3.816430879E-1,-3.563837010E0
2.534846447E2,1.163792893E-1,4.028398293E-1,-3.444709931E0
2.534946307E2,1.654597577E-2,4.317749222E-1,-3.262192603E0
2.535046157E2,-9.007706976E-2,4.057834639E-1,-3.165977254E0
2.535146017E2,-2.501654838E-1,3.790498477E-1,-3.116800416E0
2.535245877E2,-3.892876645E-1,3.551483305E-1,-3.116922623E0
2.535345737E2,-4.262156088E-1,3.515150169E-1,-3.205756447E0
